,time,pos_x,v_x,a_x,pos_y,v_y,a_y,yaw,w
6736,1713795805.305489,0.5231481836593032,0.001431193724474194,-0.02575608449770915,-0.7304784558916888,0.0005874754116286431,-0.25134962408340494,0.6401423540229861,-0.019332609477638228
6737,1713795805.315,0.5231700881116248,0.0017254726973264663,-0.0348341838042734,-0.7311995999371415,-0.0019491291955958585,-0.26740650537891675,0.6406275426919976,-0.014525811237469663
6738,1713795805.3254426,0.5231264951755427,-0.0017099774812901754,-0.034834279109203066,-0.7311445890270425,0.0005765034834843245,-0.26740570994359525,0.6405931053235704,-0.01315072890303239
6739,1713795805.329,0.5231112344587235,-0.002095888674894286,-0.03547514213704868,-0.7315317700963037,-0.0018502060978319319,-0.27191139812615867,0.6407797830116267,-0.010800444764615726
6740,1713795805.3454957,0.5231838781514478,0.00241681654052396,-0.03547493328953194,-0.7315407880232606,-0.00040630348853024426,-0.27191073676338884,0.6409305705993031,-0.008660132689616941
6741,1713795805.351,0.5231805407626245,0.002153172619698298,-0.03239596520364576,-0.7305399443822298,-0.0005305886130468236,-0.2638322191392619,0.6412259303298641,-0.006126715430224914
6742,1713795805.365489,0.523089051448833,-0.002613337162087816,-0.03239613978654264,-0.7305221652371404,-0.00036572984313218253,-0.2638315195223831,0.6412850941208587,-0.004795861608244998
6743,1713795805.373,0.5230861557634604,-0.0024438443249108614,-0.028359799498758023,-0.7296252852017538,-0.0008297086445518871,-0.2582644228487815,0.6415437162306591,-0.002601535524374906
6744,1713795805.3825514,0.5232061959558104,0.002588783201613781,-0.028359565244999472,-0.7296305020426955,-0.0010001416319122347,-0.25826380331284715,0.6415467182359865,-0.0022277910202522034
6745,1713795805.385491,0.5232225186956322,0.0027916160191042132,-0.028849039441168282,-0.7311653727672296,-0.0019834748216135986,-0.26601535493603184,0.6416017310581308,-0.001737779722598777
6746,1713795805.397,0.5230880249257366,-0.002882524855726501,-0.028849256323836225,-0.7311498181136417,-0.0006348502843651462,-0.2660145164445307,0.6415856429296686,-0.001627628699231621
6747,1713795805.405492,0.5230725876336447,-0.003447790106001743,-0.02633093701241547,-0.7358290041063732,-0.0022374670761874244,-0.2861675001428621,0.6415312482466033,-0.0020188759310220965
6748,1713795805.425486,0.5232191953248426,0.002906231327257523,-0.026330650474546014,-0.7358414787138342,-0.001306324524304744,-0.2861667037515733,0.6415299135750004,-0.0017730048761430877
6749,1713795805.435,0.5232482682227878,0.003340317211181336,-0.029664453040751892,-0.7403810505923684,-0.003046661138470082,-0.30325029389177083,0.6414977791503437,-0.001981168704430506
6750,1713795805.4455545,0.523104043349093,-0.003054953677471184,-0.02966470011529045,-0.740372008390031,-0.0010765245631280656,-0.3032493202519125,0.6415307183861397,-0.0014758768910816378
6751,1713795805.447,0.5230919012553352,-0.0032521466985398428,-0.029650390604332118,-0.7414305244038659,-0.0022650004644394683,-0.3067936947199661,0.6415969127353713,-0.0009017732882477598
